,country,year,fertility_rate,population_rate,life_expentancy_rate,continent
4322,Fiji,1964,5.68,450452.0,57.35,Australia and Oceania
4323,Fiji,1965,5.48,463884.0,57.75,Australia and Oceania
4324,Fiji,1966,5.28,476329.0,58.14,Australia and Oceania
4325,Fiji,1967,5.08,487911.0,58.52,Australia and Oceania
4326,Fiji,1968,4.89,498887.0,58.89,Australia and Oceania
4327,Fiji,1969,4.71,509659.0,59.26,Australia and Oceania
4328,Fiji,1970,4.54,520529.0,59.61,Australia and Oceania
4329,Fiji,1971,4.4,531601.0,59.96,Australia and Oceania
4330,Fiji,1972,4.28,542811.0,60.29,Australia and Oceania
4331,Fiji,1973,4.18,554109.0,60.6,Australia and Oceania
4332,Fiji,1974,4.11,565386.0,60.91,Australia and Oceania
4333,Fiji,1975,4.05,576592.0,61.21,Australia and Oceania
4334,Fiji,1976,4.02,587523.0,61.5,Australia and Oceania
4335,Fiji,1977,3.99,598258.0,61.8,Australia and Oceania
4336,Fiji,1978,3.97,609348.0,62.09,Australia and Oceania
4337,Fiji,1979,3.94,621541.0,62.37,Australia and Oceania
4338,Fiji,1980,3.91,635256.0,62.65,Australia and Oceania
4339,Fiji,1981,3.86,650957.0,62.92,Australia and Oceania
4340,Fiji,1982,3.81,668196.0,63.2,Australia and Oceania
4341,Fiji,1983,3.76,685389.0,63.46,Australia and Oceania
4342,Fiji,1984,3.69,700366.0,63.71,Australia and Oceania
4343,Fiji,1985,3.63,711663.0,63.96,Australia and Oceania
4344,Fiji,1986,3.57,718548.0,64.2,Australia and Oceania
4345,Fiji,1987,3.51,721725.0,64.43,Australia and Oceania
4346,Fiji,1988,3.47,722918.0,64.66,Australia and Oceania
4347,Fiji,1989,3.43,724624.0,64.88,Australia and Oceania
4348,Fiji,1990,3.4,728626.0,65.1,Australia and Oceania
4349,Fiji,1991,3.37,735469.0,65.1,Australia and Oceania
4350,Fiji,1992,3.35,744534.0,65.0,Australia and Oceania
4351,Fiji,1993,3.33,755024.0,64.8,Australia and Oceania
4352,Fiji,1994,3.31,765666.0,64.7,Australia and Oceania
4353,Fiji,1995,3.28,775498.0,64.5,Australia and Oceania
4354,Fiji,1996,3.24,784479.0,64.3,Australia and Oceania
4355,Fiji,1997,3.21,792859.0,64.1,Australia and Oceania
4356,Fiji,1998,3.17,800314.0,64.2,Australia and Oceania
4357,Fiji,1999,3.13,806494.0,64.1,Australia and Oceania
4358,Fiji,2000,3.09,811223.0,64.2,Australia and Oceania
4359,Fiji,2001,3.05,814215.0,64.4,Australia and Oceania
4360,Fiji,2002,3.0,815691.0,64.5,Australia and Oceania
4361,Fiji,2003,2.95,816626.0,64.6,Australia and Oceania
4362,Fiji,2004,2.91,818355.0,64.7,Australia and Oceania
4363,Fiji,2005,2.86,821820.0,64.8,Australia and Oceania
4364,Fiji,2006,2.82,827390.0,64.8,Australia and Oceania
4365,Fiji,2007,2.77,834729.0,64.9,Australia and Oceania
4366,Fiji,2008,2.74,843206.0,64.9,Australia and Oceania
4367,Fiji,2009,2.7,851854.0,64.9,Australia and Oceania
4368,Fiji,2010,2.67,859952.0,65.2,Australia and Oceania
4369,Fiji,2011,2.64,867327.0,65.3,Australia and Oceania
4370,Fiji,2012,2.62,874158.0,65.4,Australia and Oceania
4371,Fiji,2013,2.59,880487.0,65.6,Australia and Oceania
4372,Fiji,2014,2.56,886450.0,65.7,Australia and Oceania
4373,Fiji,2015,2.54,892145.0,65.8,Australia and Oceania
4399,Finland,1960,2.71,4430228.0,69.03,Europe
4400,Finland,1961,2.65,4463432.0,69.07,Europe
4401,Finland,1962,2.66,4494623.0,68.78,Europe
4402,Finland,1963,2.66,4522727.0,69.19,Europe
4403,Finland,1964,2.58,4546343.0,69.4,Europe
4404,Finland,1965,2.46,4564690.0,69.16,Europe
4405,Finland,1966,2.41,4577033.0,69.68,Europe
4406,Finland,1967,2.32,4584264.0,69.86,Europe
4407,Finland,1968,2.15,4589226.0,69.82,Europe
4408,Finland,1969,1.94,4595807.0,69.7,Europe
4409,Finland,1970,1.83,4606740.0,70.4,Europe
4410,Finland,1971,1.7,4623389.0,70.22,Europe
4411,Finland,1972,1.59,4644847.0,70.91,Europe
4412,Finland,1973,1.5,4668813.0,71.42,Europe
4413,Finland,1974,1.62,4691818.0,71.34,Europe
4414,Finland,1975,1.69,4711459.0,71.89,Europe
4415,Finland,1976,1.72,4726803.0,72.04,Europe
4416,Finland,1977,1.69,4738949.0,72.56,Europe
4417,Finland,1978,1.65,4749940.0,73.13,Europe
4418,Finland,1979,1.64,4762758.0,73.42,Europe
4419,Finland,1980,1.63,4779454.0,73.71,Europe
4420,Finland,1981,1.65,4800899.0,74.03,Europe
4421,Finland,1982,1.72,4826135.0,74.6,Europe
4422,Finland,1983,1.74,4853196.0,74.51,Europe
4423,Finland,1984,1.7,4879222.0,74.82,Europe
4424,Finland,1985,1.64,4902219.0,74.49,Europe
4425,Finland,1986,1.6,4921293.0,74.86,Europe
4426,Finland,1987,1.59,4937259.0,74.89,Europe
4427,Finland,1988,1.7,4951886.0,74.85,Europe
4428,Finland,1989,1.71,4967776.0,75.07,Europe
4429,Finland,1990,1.79,4986705.0,75.1,Europe
4430,Finland,1991,1.8,5009381.0,75.4,Europe
4431,Finland,1992,1.85,5034898.0,75.7,Europe
4432,Finland,1993,1.81,5061465.0,76.0,Europe
4433,Finland,1994,1.85,5086499.0,76.4,Europe
4434,Finland,1995,1.81,5108176.0,76.7,Europe
4435,Finland,1996,1.76,5126021.0,76.8,Europe
4436,Finland,1997,1.75,5140755.0,77.1,Europe
4437,Finland,1998,1.71,5153229.0,77.3,Europe
4438,Finland,1999,1.73,5164780.0,77.5,Europe
4439,Finland,2000,1.73,5176482.0,77.8,Europe
4440,Finland,2001,1.73,5188446.0,78.1,Europe
4441,Finland,2002,1.72,5200632.0,78.3,Europe
4442,Finland,2003,1.76,5213800.0,78.5,Europe
4443,Finland,2004,1.8,5228842.0,78.8,Europe
4444,Finland,2005,1.8,5246368.0,79.0,Europe
4445,Finland,2006,1.84,5266600.0,79.2,Europe
4446,Finland,2007,1.83,5289333.0,79.4,Europe
4447,Finland,2008,1.85,5314170.0,79.6,Europe
4448,Finland,2009,1.86,5340485.0,79.8,Europe
4449,Finland,2010,1.87,5367693.0,80.0,Europe
4450,Finland,2011,1.83,5395816.0,80.3,Europe
4451,Finland,2012,1.8,5424644.0,80.5,Europe
4452,Finland,2013,1.85,5453061.0,80.8,Europe
4453,Finland,2014,1.85,5479660.0,80.9,Europe
4454,Finland,2015,1.86,5503457.0,80.9,Europe
4480,France,1960,2.77,45865699.0,70.49,Europe
4481,France,1961,2.8,46471083.0,71.07,Europe
4482,France,1962,2.81,47121575.0,70.61,Europe
4483,France,1963,2.81,47781535.0,70.46,Europe
4484,France,1964,2.8,48402900.0,71.43,Europe
4485,France,1965,2.77,48952283.0,71.26,Europe
4486,France,1966,2.73,49411342.0,71.67,Europe
4487,France,1967,2.68,49791771.0,71.67,Europe
4488,France,1968,2.62,50126895.0,71.66,Europe
4489,France,1969,2.56,50466183.0,71.4,Europe
4490,France,1970,2.49,50843830.0,72.29,Europe
4491,France,1971,2.41,51273975.0,72.27,Europe
4492,France,1972,2.33,51741044.0,72.52,Europe
4493,France,1973,2.24,52214014.0,72.69,Europe
4494,France,1974,2.14,52647616.0,73.04,Europe
4495,France,1975,2.06,53010727.0,73.13,Europe
4496,France,1976,1.98,53293030.0,73.38,Europe
4497,France,1977,1.92,53509578.0,73.99,Europe
4498,France,1978,1.87,53685486.0,74.12,Europe
4499,France,1979,1.85,53857610.0,74.43,Europe
4500,France,1980,1.83,54053224.0,74.53,Europe
4501,France,1981,1.84,54279038.0,74.69,Europe
4502,France,1982,1.84,54528408.0,75.07,Europe
4503,France,1983,1.85,54799049.0,75.06,Europe
4504,France,1984,1.85,55084677.0,75.56,Europe
4505,France,1985,1.84,55379923.0,75.67,Europe
4506,France,1986,1.83,55686610.0,75.95,Europe
4507,France,1987,1.81,56005443.0,76.55,Europe
4508,France,1988,1.79,56328053.0,76.78,Europe
4509,France,1989,1.77,56643349.0,76.91,Europe
4510,France,1990,1.75,56943299.0,77.2,Europe
4511,France,1991,1.74,57226524.0,77.3,Europe
4512,France,1992,1.72,57495252.0,77.6,Europe
4513,France,1993,1.72,57749881.0,77.7,Europe
4514,France,1994,1.72,57991973.0,78.0,Europe
4515,France,1995,1.72,58224051.0,78.2,Europe
4516,France,1996,1.74,58443318.0,78.4,Europe
4517,France,1997,1.75,58652709.0,78.7,Europe
4518,France,1998,1.77,58867465.0,78.7,Europe
4519,France,1999,1.8,59107738.0,78.8,Europe
4520,France,2000,1.82,59387183.0,79.1,Europe
4521,France,2001,1.84,59711914.0,79.2,Europe
4522,France,2002,1.87,60075783.0,79.4,Europe
4523,France,2003,1.89,60464857.0,79.6,Europe
4524,France,2004,1.92,60858654.0,80.2,Europe
4525,France,2005,1.94,61241700.0,80.4,Europe
4526,France,2006,1.95,61609991.0,80.7,Europe
4527,France,2007,1.96,61966193.0,81.0,Europe
4528,France,2008,1.97,62309529.0,81.1,Europe
4529,France,2009,1.98,62640901.0,81.2,Europe
4530,France,2010,1.98,62961136.0,81.4,Europe
4531,France,2011,1.98,63268405.0,81.6,Europe
4532,France,2012,1.98,63561798.0,81.6,Europe
4533,France,2013,1.98,63844529.0,81.7,Europe
4534,France,2014,1.98,64121249.0,81.7,Europe
4535,France,2015,1.98,64395345.0,81.8,Europe
4561,Gabon,1960,4.38,499189.0,38.83,Africa
4562,Gabon,1961,4.46,504174.0,39.15,Africa
4563,Gabon,1962,4.54,509806.0,39.56,Africa
4564,Gabon,1963,4.62,516270.0,40.07,Africa
4565,Gabon,1964,4.69,523793.0,40.7,Africa
4566,Gabon,1965,4.77,532512.0,41.42,Africa
4567,Gabon,1966,4.83,542562.0,42.21,Africa
4568,Gabon,1967,4.9,553829.0,43.06,Africa
4569,Gabon,1968,4.96,565878.0,43.9,Africa
4570,Gabon,1969,5.02,578114.0,44.74,Africa
4571,Gabon,1970,5.08,590119.0,45.55,Africa
4572,Gabon,1971,5.14,601734.0,46.35,Africa
4573,Gabon,1972,5.21,613129.0,47.13,Africa
4574,Gabon,1973,5.28,624625.0,47.9,Africa
4575,Gabon,1974,5.34,636702.0,48.68,Africa
4576,Gabon,1975,5.41,649719.0,49.45,Africa
4577,Gabon,1976,5.48,663774.0,50.23,Africa
4578,Gabon,1977,5.54,678786.0,51.01,Africa
4579,Gabon,1978,5.6,694734.0,51.81,Africa
4580,Gabon,1979,5.65,711544.0,52.61,Africa
4581,Gabon,1980,5.68,729165.0,53.42,Africa
4582,Gabon,1981,5.71,747593.0,54.24,Africa
4583,Gabon,1982,5.72,766867.0,55.07,Africa
4584,Gabon,1983,5.72,787017.0,55.88,Africa
4585,Gabon,1984,5.71,808088.0,56.66,Africa
4586,Gabon,1985,5.69,830091.0,57.4,Africa
4587,Gabon,1986,5.65,853039.0,58.04,Africa
4588,Gabon,1987,5.61,876877.0,58.58,Africa
4589,Gabon,1988,5.55,901473.0,59.0,Africa
4590,Gabon,1989,5.49,926648.0,59.32,Africa
4591,Gabon,1990,5.42,952269.0,59.5,Africa
4592,Gabon,1991,5.34,978252.0,59.8,Africa
4593,Gabon,1992,5.26,1004598.0,60.2,Africa
4594,Gabon,1993,5.17,1031358.0,60.1,Africa
4595,Gabon,1994,5.08,1058625.0,59.9,Africa
4596,Gabon,1995,4.99,1086449.0,59.8,Africa
4597,Gabon,1996,4.9,1114879.0,59.6,Africa
4598,Gabon,1997,4.81,1143838.0,59.9,Africa
4599,Gabon,1998,4.74,1173114.0,60.0,Africa
4600,Gabon,1999,4.66,1202412.0,59.7,Africa
4601,Gabon,2000,4.6,1231548.0,59.3,Africa
4602,Gabon,2001,4.54,1260435.0,59.0,Africa
4603,Gabon,2002,4.49,1289192.0,59.4,Africa
4604,Gabon,2003,4.45,1318093.0,59.4,Africa
4605,Gabon,2004,4.41,1347524.0,59.4,Africa
4606,Gabon,2005,4.37,1377777.0,60.1,Africa
4607,Gabon,2006,4.34,1408920.0,60.9,Africa
4608,Gabon,2007,4.3,1440902.0,61.6,Africa
4609,Gabon,2008,4.28,1473741.0,61.7,Africa
4610,Gabon,2009,4.25,1507428.0,62.1,Africa
4611,Gabon,2010,4.21,1541936.0,63.0,Africa
4612,Gabon,2011,4.18,1577298.0,63.3,Africa
4613,Gabon,2012,4.14,1613489.0,63.9,Africa
4614,Gabon,2013,4.09,1650351.0,64.4,Africa
4615,Gabon,2014,4.03,1687673.0,65.0,Africa
4616,Gabon,2015,3.97,1725292.0,65.9,Africa
4642,Gambia,1960,5.57,367929.0,35.7,Africa
4643,Gambia,1961,5.62,376736.0,36.16,Africa
4644,Gambia,1962,5.67,383525.0,36.68,Africa
4645,Gambia,1963,5.72,389070.0,37.26,Africa
4646,Gambia,1964,5.78,394552.0,37.91,Africa
4647,Gambia,1965,5.83,400865.0,38.66,Africa
4648,Gambia,1966,5.88,408182.0,39.47,Africa
4649,Gambia,1967,5.94,416342.0,40.36,Africa
4650,Gambia,1968,5.99,425509.0,41.3,Africa
4651,Gambia,1969,6.04,435800.0,42.3,Africa
4652,Gambia,1970,6.09,447283.0,43.31,Africa
4653,Gambia,1971,6.14,460193.0,44.36,Africa
4654,Gambia,1972,6.19,474538.0,45.42,Africa
4655,Gambia,1973,6.23,489860.0,46.47,Africa
4656,Gambia,1974,6.26,505512.0,47.51,Africa
4657,Gambia,1975,6.29,521070.0,48.56,Africa
4658,Gambia,1976,6.32,536409.0,49.58,Africa
4659,Gambia,1977,6.33,551823.0,50.6,Africa
4660,Gambia,1978,6.34,567828.0,51.61,Africa
4661,Gambia,1979,6.34,585155.0,52.62,Africa
4662,Gambia,1980,6.34,604371.0,53.61,Africa
4663,Gambia,1981,6.32,625413.0,54.59,Africa
4664,Gambia,1982,6.3,648202.0,55.55,Africa
4665,Gambia,1983,6.28,673230.0,56.48,Africa
4666,Gambia,1984,6.25,701097.0,57.37,Africa
4667,Gambia,1985,6.22,732092.0,58.21,Africa
4668,Gambia,1986,6.19,766598.0,58.97,Africa
4669,Gambia,1987,6.16,804134.0,59.65,Africa
4670,Gambia,1988,6.14,843060.0,60.26,Africa
4671,Gambia,1989,6.12,881146.0,60.81,Africa
4672,Gambia,1990,6.11,916811.0,61.3,Africa
4673,Gambia,1991,6.1,949490.0,61.5,Africa
4674,Gambia,1992,6.08,979701.0,61.5,Africa
4675,Gambia,1993,6.07,1008296.0,62.0,Africa
4676,Gambia,1994,6.06,1036627.0,62.3,Africa
4677,Gambia,1995,6.04,1065746.0,62.6,Africa
4678,Gambia,1996,6.02,1095839.0,62.8,Africa
4679,Gambia,1997,6.0,1126786.0,63.1,Africa
4680,Gambia,1998,5.97,1159001.0,63.4,Africa
4681,Gambia,1999,5.94,1192920.0,63.4,Africa
4682,Gambia,2000,5.92,1228863.0,63.6,Africa
4683,Gambia,2001,5.89,1267103.0,63.9,Africa
4684,Gambia,2002,5.87,1307674.0,63.8,Africa
4685,Gambia,2003,5.85,1350345.0,64.4,Africa
4686,Gambia,2004,5.83,1394727.0,64.7,Africa
4687,Gambia,2005,5.81,1440542.0,64.9,Africa
4688,Gambia,2006,5.8,1487731.0,65.2,Africa
4689,Gambia,2007,5.8,1536424.0,65.3,Africa
4690,Gambia,2008,5.8,1586749.0,65.7,Africa
4691,Gambia,2009,5.8,1638899.0,66.0,Africa
4692,Gambia,2010,5.8,1693002.0,66.5,Africa
4693,Gambia,2011,5.79,1749099.0,67.1,Africa
4694,Gambia,2012,5.78,1807108.0,67.5,Africa
4695,Gambia,2013,5.75,1866878.0,67.8,Africa
4696,Gambia,2014,5.72,1928201.0,68.0,Africa
4697,Gambia,2015,5.67,1990924.0,68.1,Africa
4723,Georgia,1960,2.96,4159769.0,63.5,Europe
4724,Georgia,1961,2.97,4225733.0,63.9,Europe
4725,Georgia,1962,2.95,4292101.0,64.31,Europe
4726,Georgia,1963,2.92,4357379.0,64.71,Europe
4727,Georgia,1964,2.86,4419583.0,65.11,Europe
4728,Georgia,1965,2.8,4477328.0,65.52,Europe
4729,Georgia,1966,2.74,4529961.0,65.9,Europe
4730,Georgia,1967,2.68,4577953.0,66.26,Europe
4731,Georgia,1968,2.64,4622441.0,66.6,Europe
4732,Georgia,1969,2.61,4665146.0,66.93,Europe
4733,Georgia,1970,2.6,4707327.0,67.24,Europe
4734,Georgia,1971,2.59,4749544.0,67.54,Europe
4735,Georgia,1972,2.58,4791480.0,67.85,Europe
4736,Georgia,1973,2.56,4832510.0,68.17,Europe
4737,Georgia,1974,2.54,4871634.0,68.47,Europe
4738,Georgia,1975,2.5,4908265.0,68.76,Europe
4739,Georgia,1976,2.46,4942018.0,69.0,Europe
4740,Georgia,1977,2.42,4973542.0,69.19,Europe
4741,Georgia,1978,2.38,5004521.0,69.31,Europe
4742,Georgia,1979,2.34,5037237.0,69.37,Europe
4743,Georgia,1980,2.32,5073241.0,69.4,Europe
4744,Georgia,1981,2.3,5111792.0,69.42,Europe
4745,Georgia,1982,2.28,5151850.0,69.46,Europe
4746,Georgia,1983,2.28,5194091.0,69.52,Europe
4747,Georgia,1984,2.28,5239352.0,69.62,Europe
4748,Georgia,1985,2.27,5287328.0,69.75,Europe
4749,Georgia,1986,2.27,5340061.0,69.86,Europe
4750,Georgia,1987,2.26,5394998.0,69.94,Europe
4751,Georgia,1988,2.24,5441772.0,69.96,Europe
4752,Georgia,1989,2.22,5466610.0,69.95,Europe
4753,Georgia,1990,2.18,5460309.0,69.9,Europe
4754,Georgia,1991,2.13,5418449.0,69.9,Europe
4755,Georgia,1992,2.08,5345624.0,69.4,Europe
4756,Georgia,1993,2.01,5252850.0,69.2,Europe
4757,Georgia,1994,1.95,5156079.0,70.2,Europe
4758,Georgia,1995,1.88,5067143.0,70.7,Europe
4759,Georgia,1996,1.81,4989723.0,71.2,Europe
4760,Georgia,1997,1.75,4921287.0,71.3,Europe
4761,Georgia,1998,1.69,4859954.0,71.4,Europe
4762,Georgia,1999,1.64,4801695.0,71.4,Europe
4763,Georgia,2000,1.61,4743591.0,71.4,Europe
4764,Georgia,2001,1.59,4685769.0,71.7,Europe
4765,Georgia,2002,1.59,4629853.0,71.6,Europe
4766,Georgia,2003,1.61,4575993.0,71.7,Europe
4767,Georgia,2004,1.64,4524444.0,71.5,Europe
4768,Georgia,2005,1.68,4475273.0,71.8,Europe
4769,Georgia,2006,1.72,4429186.0,71.9,Europe
4770,Georgia,2007,1.76,4385885.0,72.1,Europe
4771,Georgia,2008,1.79,4343290.0,71.8,Europe
4772,Georgia,2009,1.81,4298591.0,72.1,Europe
4773,Georgia,2010,1.82,4250132.0,72.2,Europe
4774,Georgia,2011,1.82,4196401.0,72.2,Europe
4775,Georgia,2012,1.82,4138920.0,72.4,Europe
4776,Georgia,2013,1.82,4082727.0,72.5,Europe
4777,Georgia,2014,1.82,4034774.0,72.6,Europe
4778,Georgia,2015,1.81,3999812.0,72.9,Europe
4804,Germany,1960,2.41,73179665.0,69.26,Europe
4805,Germany,1961,2.44,73686490.0,69.85,Europe
4806,Germany,1962,2.47,74238494.0,70.01,Europe
4807,Germany,1963,2.49,74820389.0,70.1,Europe
4808,Germany,1964,2.49,75410766.0,70.66,Europe
4809,Germany,1965,2.48,75990737.0,70.65,Europe
4810,Germany,1966,2.44,76558016.0,70.77,Europe
4811,Germany,1967,2.37,77106876.0,70.99,Europe
4812,Germany,1968,2.28,77611000.0,70.64,Europe
4813,Germany,1969,2.17,78038271.0,70.48,Europe
4814,Germany,1970,2.04,78366605.0,70.72,Europe
4815,Germany,1971,1.92,78584779.0,70.94,Europe
4816,Germany,1972,1.8,78700104.0,71.16,Europe
4817,Germany,1973,1.7,78732884.0,71.41,Europe
4818,Germany,1974,1.62,78713928.0,71.71,Europe
4819,Germany,1975,1.56,78667327.0,71.56,Europe
4820,Germany,1976,1.53,78604473.0,72.02,Europe
4821,Germany,1977,1.5,78524727.0,72.63,Europe
4822,Germany,1978,1.49,78426715.0,72.6,Europe
4823,Germany,1979,1.48,78305017.0,72.96,Europe
4824,Germany,1980,1.47,78159527.0,73.14,Europe
4825,Germany,1981,1.47,77990369.0,73.37,Europe
4826,Germany,1982,1.46,77812348.0,73.69,Europe
4827,Germany,1983,1.46,77657451.0,73.97,Europe
4828,Germany,1984,1.46,77566776.0,74.44,Europe
4829,Germany,1985,1.45,77570009.0,74.55,Europe
4830,Germany,1986,1.44,77671877.0,74.75,Europe
4831,Germany,1987,1.43,77864381.0,75.15,Europe
4832,Germany,1988,1.41,78146938.0,75.33,Europe
4833,Germany,1989,1.38,78514790.0,75.51,Europe
4834,Germany,1990,1.36,78958237.0,75.4,Europe
4835,Germany,1991,1.34,79483739.0,75.6,Europe
4836,Germany,1992,1.32,80075940.0,76.0,Europe
4837,Germany,1993,1.31,80675999.0,76.1,Europe
4838,Germany,1994,1.31,81206786.0,76.4,Europe
4839,Germany,1995,1.31,81612900.0,76.6,Europe
4840,Germany,1996,1.32,81870772.0,76.9,Europe
4841,Germany,1997,1.33,81993831.0,77.3,Europe
4842,Germany,1998,1.34,82010184.0,77.6,Europe
4843,Germany,1999,1.35,81965830.0,77.8,Europe
4844,Germany,2000,1.35,81895925.0,78.1,Europe
4845,Germany,2001,1.35,81809438.0,78.4,Europe
4846,Germany,2002,1.35,81699829.0,78.6,Europe
4847,Germany,2003,1.35,81569481.0,78.8,Europe
4848,Germany,2004,1.35,81417791.0,79.2,Europe
4849,Germany,2005,1.35,81246801.0,79.4,Europe
4850,Germany,2006,1.36,81055904.0,79.7,Europe
4851,Germany,2007,1.36,80854515.0,79.9,Europe
4852,Germany,2008,1.37,80665906.0,80.0,Europe
4853,Germany,2009,1.38,80519685.0,80.1,Europe
4854,Germany,2010,1.39,80435307.0,80.3,Europe
4855,Germany,2011,1.4,80424665.0,80.5,Europe
4856,Germany,2012,1.41,80477952.0,80.6,Europe
4857,Germany,2013,1.42,80565861.0,80.7,Europe
4858,Germany,2014,1.43,80646262.0,80.7,Europe
4859,Germany,2015,1.44,80688545.0,80.8,Europe
4885,Ghana,1960,6.75,6652285.0,46.34,Africa
4886,Ghana,1961,6.79,6866545.0,46.8,Africa
4887,Ghana,1962,6.83,7085463.0,47.25,Africa
4888,Ghana,1963,6.86,7303432.0,47.66,Africa
4889,Ghana,1964,6.89,7513286.0,48.07,Africa
4890,Ghana,1965,6.92,7710547.0,48.44,Africa
4891,Ghana,1966,6.94,7890992.0,48.8,Africa
4892,Ghana,1967,6.95,8057442.0,49.14,Africa
4893,Ghana,1968,6.96,8221021.0,49.46,Africa
4894,Ghana,1969,6.96,8397346.0,49.78,Africa
4895,Ghana,1970,6.95,8596977.0,50.08,Africa
4896,Ghana,1971,6.94,8827273.0,50.39,Africa
4897,Ghana,1972,6.92,9083575.0,50.7,Africa
4898,Ghana,1973,6.89,9350111.0,51.02,Africa
4899,Ghana,1974,6.86,9604280.0,51.35,Africa
4900,Ghana,1975,6.82,9831409.0,51.68,Africa
4901,Ghana,1976,6.77,10023471.0,52.0,Africa
4902,Ghana,1977,6.72,10189889.0,52.33,Africa
4903,Ghana,1978,6.67,10354490.0,52.63,Africa
4904,Ghana,1979,6.61,10550770.0,52.95,Africa
4905,Ghana,1980,6.54,10802025.0,53.26,Africa
4906,Ghana,1981,6.47,11117608.0,53.6,Africa
4907,Ghana,1982,6.39,11488112.0,53.95,Africa
4908,Ghana,1983,6.31,11895130.0,54.34,Africa
4909,Ghana,1984,6.22,12311166.0,54.76,Africa
4910,Ghana,1985,6.13,12716238.0,55.23,Africa
4911,Ghana,1986,6.04,13103975.0,55.75,Africa
4912,Ghana,1987,5.94,13480381.0,56.31,Africa
4913,Ghana,1988,5.83,13852597.0,56.89,Africa
4914,Ghana,1989,5.73,14232493.0,57.47,Africa
4915,Ghana,1990,5.62,14628260.0,58.0,Africa
4916,Ghana,1991,5.51,15042736.0,58.4,Africa
4917,Ghana,1992,5.39,15471527.0,58.7,Africa
4918,Ghana,1993,5.28,15907244.0,59.5,Africa
4919,Ghana,1994,5.17,16339344.0,59.6,Africa
4920,Ghana,1995,5.06,16760991.0,60.0,Africa
4921,Ghana,1996,4.96,17169214.0,60.1,Africa
4922,Ghana,1997,4.87,17568583.0,59.8,Africa
4923,Ghana,1998,4.79,17969006.0,60.1,Africa
4924,Ghana,1999,4.73,18384426.0,60.1,Africa
4925,Ghana,2000,4.67,18824994.0,60.0,Africa
4926,Ghana,2001,4.62,19293804.0,59.9,Africa
4927,Ghana,2002,4.57,19788181.0,60.0,Africa
4928,Ghana,2003,4.51,20305396.0,60.2,Africa
4929,Ghana,2004,4.46,20840493.0,60.5,Africa
4930,Ghana,2005,4.39,21389514.0,60.8,Africa
4931,Ghana,2006,4.33,21951891.0,61.2,Africa
4932,Ghana,2007,4.26,22528041.0,61.6,Africa
4933,Ghana,2008,4.19,23115919.0,62.0,Africa
4934,Ghana,2009,4.12,23713164.0,62.4,Africa
4935,Ghana,2010,4.05,24317734.0,62.9,Africa
4936,Ghana,2011,3.99,24928503.0,63.5,Africa
4937,Ghana,2012,3.92,25544565.0,64.1,Africa
4938,Ghana,2013,3.86,26164432.0,64.5,Africa
4939,Ghana,2014,3.8,26786598.0,64.8,Africa
4940,Ghana,2015,3.74,27409893.0,65.3,Africa
4966,Greece,1960,2.22,8311386.0,68.41,Europe
4967,Greece,1961,2.22,8366020.0,68.8,Europe
4968,Greece,1962,2.22,8412059.0,69.14,Europe
4969,Greece,1963,2.23,8452617.0,69.44,Europe
4970,Greece,1964,2.26,8492232.0,69.69,Europe
4971,Greece,1965,2.29,8534252.0,69.91,Europe
4972,Greece,1966,2.32,8580600.0,70.12,Europe
4973,Greece,1967,2.35,8630672.0,70.34,Europe
4974,Greece,1968,2.36,8682351.0,70.59,Europe
4975,Greece,1969,2.37,8732308.0,70.88,Europe
4976,Greece,1970,2.36,8778676.0,71.2,Europe
4977,Greece,1971,2.36,8819206.0,71.53,Europe
4978,Greece,1972,2.35,8856097.0,71.85,Europe
4979,Greece,1973,2.35,8897126.0,72.13,Europe
4980,Greece,1974,2.35,8952862.0,72.39,Europe
4981,Greece,1975,2.34,9030080.0,72.62,Europe
4982,Greece,1976,2.34,9132531.0,72.85,Europe
4983,Greece,1977,2.32,9255749.0,73.1,Europe
4984,Greece,1978,2.28,9388188.0,73.38,Europe
4985,Greece,1979,2.24,9513594.0,73.68,Europe
